asv_id,sample_id,log2_cpm,exposure
ASV_122,T0_H_HOMO_3,10.431616742913036,H
ASV_122,T0_H_HOMO_4,9.328402611048926,H
ASV_122,T0_H_HOMO_5,5.2741049642317686,H
ASV_124,T0_D_HOMO_1,5.274104964231766,D
ASV_124,T0_D_HOMO_2,5.2741049642317686,D
ASV_124,T0_D_HOMO_3,5.274104964231766,D
ASV_124,T0_D_HOMO_4,5.2741049642317686,D
ASV_124,T0_D_HOMO_5,5.2741049642317686,D
ASV_124,T0_H_HOMO_1,5.2741049642317686,H
ASV_124,T0_H_HOMO_2,5.274104964231766,H
ASV_124,T0_H_HOMO_3,5.2741049642317686,H
ASV_124,T0_H_HOMO_4,5.2741049642317686,H
ASV_124,T0_H_HOMO_5,5.2741049642317686,H
ASV_127,T0_D_HOMO_1,5.274104964231766,D
ASV_127,T0_D_HOMO_2,9.436731874009933,D
ASV_127,T0_D_HOMO_3,10.294916577521528,D
ASV_127,T0_D_HOMO_4,5.2741049642317686,D
ASV_127,T0_D_HOMO_5,5.2741049642317686,D
ASV_127,T0_H_HOMO_1,5.2741049642317686,H
ASV_127,T0_H_HOMO_2,5.274104964231766,H
ASV_127,T0_H_HOMO_3,5.2741049642317686,H
ASV_127,T0_H_HOMO_4,5.2741049642317686,H
ASV_127,T0_H_HOMO_5,5.2741049642317686,H
ASV_129,T0_D_HOMO_1,6.521906431675582,D
ASV_129,T0_D_HOMO_2,7.405640071026286,D
ASV_129,T0_D_HOMO_3,5.274104964231766,D
ASV_129,T0_D_HOMO_4,5.2741049642317686,D
ASV_129,T0_D_HOMO_5,5.2741049642317686,D
ASV_129,T0_H_HOMO_1,5.2741049642317686,H
ASV_129,T0_H_HOMO_2,5.274104964231766,H
ASV_129,T0_H_HOMO_3,5.2741049642317686,H
ASV_129,T0_H_HOMO_4,5.2741049642317686,H
ASV_129,T0_H_HOMO_5,5.2741049642317686,H
ASV_134,T0_D_HOMO_1,7.974360457581807,D
ASV_134,T0_D_HOMO_2,7.405640071026286,D
ASV_134,T0_D_HOMO_3,5.274104964231766,D
ASV_134,T0_D_HOMO_4,5.2741049642317686,D
ASV_134,T0_D_HOMO_5,5.2741049642317686,D
ASV_134,T0_H_HOMO_1,5.2741049642317686,H
ASV_134,T0_H_HOMO_2,5.274104964231766,H
ASV_134,T0_H_HOMO_3,5.2741049642317686,H
ASV_134,T0_H_HOMO_4,5.2741049642317686,H
ASV_134,T0_H_HOMO_5,5.2741049642317686,H
ASV_135,T0_D_HOMO_1,10.301799912048414,D
ASV_135,T0_D_HOMO_2,5.2741049642317686,D
ASV_135,T0_D_HOMO_3,8.422427458788517,D
ASV_135,T0_D_HOMO_4,5.2741049642317686,D
ASV_135,T0_D_HOMO_5,5.2741049642317686,D
ASV_135,T0_H_HOMO_1,5.2741049642317686,H
ASV_135,T0_H_HOMO_2,5.274104964231766,H
ASV_135,T0_H_HOMO_3,5.2741049642317686,H
ASV_135,T0_H_HOMO_4,5.2741049642317686,H
ASV_135,T0_H_HOMO_5,5.2741049642317686,H
ASV_137,T0_D_HOMO_1,5.274104964231766,D
ASV_137,T0_D_HOMO_2,5.2741049642317686,D
ASV_137,T0_D_HOMO_3,7.576605417311576,D
ASV_137,T0_D_HOMO_4,5.2741049642317686,D
ASV_137,T0_D_HOMO_5,5.2741049642317686,D
ASV_137,T0_H_HOMO_1,9.998067809950655,H
ASV_137,T0_H_HOMO_2,5.274104964231766,H
ASV_137,T0_H_HOMO_3,5.2741049642317686,H
ASV_137,T0_H_HOMO_4,5.2741049642317686,H
ASV_137,T0_H_HOMO_5,5.2741049642317686,H
ASV_138,T0_D_HOMO_1,5.274104964231766,D
ASV_138,T0_D_HOMO_2,5.2741049642317686,D
ASV_138,T0_D_HOMO_3,5.274104964231766,D
ASV_138,T0_D_HOMO_4,5.2741049642317686,D
ASV_138,T0_D_HOMO_5,5.2741049642317686,D
ASV_138,T0_H_HOMO_1,6.915165569401055,H
ASV_138,T0_H_HOMO_2,9.273351474788779,H
ASV_138,T0_H_HOMO_3,5.2741049642317686,H
ASV_138,T0_H_HOMO_4,10.731487579301382,H
ASV_138,T0_H_HOMO_5,9.528320681139943,H
ASV_144,T0_D_HOMO_1,8.858867887034027,D
ASV_144,T0_D_HOMO_2,5.2741049642317686,D
ASV_144,T0_D_HOMO_3,5.274104964231766,D
ASV_144,T0_D_HOMO_4,5.2741049642317686,D
ASV_144,T0_D_HOMO_5,5.2741049642317686,D
ASV_144,T0_H_HOMO_1,5.2741049642317686,H
ASV_144,T0_H_HOMO_2,5.274104964231766,H
ASV_144,T0_H_HOMO_3,5.2741049642317686,H
ASV_144,T0_H_HOMO_4,5.2741049642317686,H
ASV_144,T0_H_HOMO_5,5.2741049642317686,H
ASV_146,T0_D_HOMO_1,8.858867887034027,D
ASV_146,T0_D_HOMO_2,5.2741049642317686,D
ASV_146,T0_D_HOMO_3,5.274104964231766,D
ASV_146,T0_D_HOMO_4,5.2741049642317686,D
ASV_146,T0_D_HOMO_5,5.2741049642317686,D
ASV_146,T0_H_HOMO_1,5.2741049642317686,H
ASV_146,T0_H_HOMO_2,5.274104964231766,H
ASV_146,T0_H_HOMO_3,5.2741049642317686,H
ASV_146,T0_H_HOMO_4,5.2741049642317686,H
ASV_146,T0_H_HOMO_5,5.2741049642317686,H
ASV_148,T0_D_HOMO_1,9.40318270062588,D
ASV_148,T0_D_HOMO_2,7.405640071026286,D
ASV_148,T0_D_HOMO_3,5.274104964231766,D
ASV_148,T0_D_HOMO_4,5.2741049642317686,D
ASV_148,T0_D_HOMO_5,5.2741049642317686,D
ASV_148,T0_H_HOMO_1,5.2741049642317686,H
ASV_148,T0_H_HOMO_2,5.274104964231766,H
ASV_148,T0_H_HOMO_3,5.2741049642317686,H
ASV_148,T0_H_HOMO_4,5.2741049642317686,H
ASV_148,T0_H_HOMO_5,5.2741049642317686,H
ASV_150,T0_D_HOMO_1,5.274104964231766,D
ASV_150,T0_D_HOMO_2,5.2741049642317686,D
ASV_150,T0_D_HOMO_3,5.274104964231766,D
ASV_150,T0_D_HOMO_4,5.2741049642317686,D
ASV_150,T0_D_HOMO_5,5.2741049642317686,D
ASV_150,T0_H_HOMO_1,8.153193369695483,H
ASV_150,T0_H_HOMO_2,5.274104964231766,H
ASV_150,T0_H_HOMO_3,5.2741049642317686,H
ASV_150,T0_H_HOMO_4,5.2741049642317686,H
ASV_150,T0_H_HOMO_5,5.2741049642317686,H
ASV_151,T0_D_HOMO_1,5.274104964231766,D
ASV_151,T0_D_HOMO_2,5.2741049642317686,D
ASV_151,T0_D_HOMO_3,5.274104964231766,D
ASV_151,T0_D_HOMO_4,5.2741049642317686,D
ASV_151,T0_D_HOMO_5,5.2741049642317686,D
ASV_151,T0_H_HOMO_1,5.2741049642317686,H
ASV_151,T0_H_HOMO_2,5.274104964231766,H
ASV_151,T0_H_HOMO_3,5.2741049642317686,H
ASV_151,T0_H_HOMO_4,5.2741049642317686,H
ASV_151,T0_H_HOMO_5,5.2741049642317686,H
ASV_152,T0_D_HOMO_1,5.274104964231766,D
ASV_152,T0_D_HOMO_2,5.2741049642317686,D
ASV_152,T0_D_HOMO_3,5.274104964231766,D
ASV_152,T0_D_HOMO_4,5.2741049642317686,D
ASV_152,T0_D_HOMO_5,5.2741049642317686,D
ASV_152,T0_H_HOMO_1,5.2741049642317686,H
ASV_152,T0_H_HOMO_2,5.274104964231766,H
ASV_152,T0_H_HOMO_3,5.2741049642317686,H
ASV_152,T0_H_HOMO_4,5.2741049642317686,H
ASV_152,T0_H_HOMO_5,5.2741049642317686,H
ASV_154,T0_D_HOMO_1,5.274104964231766,D
ASV_154,T0_D_HOMO_2,5.2741049642317686,D
ASV_154,T0_D_HOMO_3,5.274104964231766,D
ASV_154,T0_D_HOMO_4,5.2741049642317686,D
ASV_154,T0_D_HOMO_5,5.2741049642317686,D
ASV_154,T0_H_HOMO_1,5.2741049642317686,H
ASV_154,T0_H_HOMO_2,5.274104964231766,H
ASV_154,T0_H_HOMO_3,5.2741049642317686,H
ASV_154,T0_H_HOMO_4,5.2741049642317686,H
ASV_154,T0_H_HOMO_5,5.2741049642317686,H
ASV_155,T0_D_HOMO_1,5.274104964231766,D
ASV_155,T0_D_HOMO_2,5.2741049642317686,D
ASV_155,T0_D_HOMO_3,5.274104964231766,D
ASV_155,T0_D_HOMO_4,5.2741049642317686,D
ASV_155,T0_D_HOMO_5,5.2741049642317686,D
ASV_155,T0_H_HOMO_1,5.2741049642317686,H
ASV_155,T0_H_HOMO_2,5.274104964231766,H
ASV_155,T0_H_HOMO_3,5.2741049642317686,H
ASV_155,T0_H_HOMO_4,5.2741049642317686,H
ASV_155,T0_H_HOMO_5,5.2741049642317686,H
ASV_156,T0_D_HOMO_1,5.274104964231766,D
ASV_156,T0_D_HOMO_2,8.230843700796814,D
ASV_156,T0_D_HOMO_3,7.576605417311576,D
ASV_156,T0_D_HOMO_4,9.603138373681155,D
ASV_156,T0_D_HOMO_5,11.011126256308556,D
ASV_156,T0_H_HOMO_1,5.2741049642317686,H
ASV_156,T0_H_HOMO_2,5.274104964231766,H
ASV_156,T0_H_HOMO_3,5.2741049642317686,H
ASV_156,T0_H_HOMO_4,6.476452447816051,H
ASV_156,T0_H_HOMO_5,5.2741049642317686,H
ASV_158,T0_D_HOMO_1,5.274104964231766,D
ASV_158,T0_D_HOMO_2,5.2741049642317686,D
ASV_158,T0_D_HOMO_3,5.274104964231766,D
ASV_158,T0_D_HOMO_4,5.2741049642317686,D
ASV_158,T0_D_HOMO_5,5.2741049642317686,D
ASV_158,T0_H_HOMO_1,7.663093695361821,H
ASV_158,T0_H_HOMO_2,5.274104964231766,H
ASV_158,T0_H_HOMO_3,5.2741049642317686,H
ASV_158,T0_H_HOMO_4,8.611525741544042,H
ASV_158,T0_H_HOMO_5,5.2741049642317686,H
ASV_163,T0_D_HOMO_1,5.274104964231766,D
ASV_163,T0_D_HOMO_2,5.2741049642317686,D
ASV_163,T0_D_HOMO_3,5.274104964231766,D
ASV_163,T0_D_HOMO_4,5.2741049642317686,D
ASV_163,T0_D_HOMO_5,5.2741049642317686,D
ASV_163,T0_H_HOMO_1,5.2741049642317686,H
ASV_163,T0_H_HOMO_2,5.274104964231766,H
ASV_163,T0_H_HOMO_3,5.2741049642317686,H
ASV_163,T0_H_HOMO_4,5.2741049642317686,H
ASV_163,T0_H_HOMO_5,5.2741049642317686,H
ASV_166,T0_D_HOMO_1,6.521906431675582,D
ASV_166,T0_D_HOMO_2,5.2741049642317686,D
ASV_166,T0_D_HOMO_3,7.576605417311576,D
ASV_166,T0_D_HOMO_4,5.2741049642317686,D
ASV_166,T0_D_HOMO_5,5.2741049642317686,D
ASV_166,T0_H_HOMO_1,5.2741049642317686,H
ASV_166,T0_H_HOMO_2,5.274104964231766,H
ASV_166,T0_H_HOMO_3,5.2741049642317686,H
ASV_166,T0_H_HOMO_4,5.2741049642317686,H
ASV_166,T0_H_HOMO_5,5.2741049642317686,H
ASV_168,T0_D_HOMO_1,9.40318270062588,D
ASV_168,T0_D_HOMO_2,5.2741049642317686,D
ASV_168,T0_D_HOMO_3,5.274104964231766,D
ASV_168,T0_D_HOMO_4,5.2741049642317686,D
ASV_168,T0_D_HOMO_5,5.2741049642317686,D
ASV_168,T0_H_HOMO_1,8.153193369695483,H
ASV_168,T0_H_HOMO_2,9.82792429049978,H
ASV_168,T0_H_HOMO_3,10.266735559528195,H
ASV_168,T0_H_HOMO_4,10.098052848589496,H
ASV_168,T0_H_HOMO_5,9.528320681139943,H
ASV_172,T0_D_HOMO_1,5.274104964231766,D
ASV_172,T0_D_HOMO_2,5.2741049642317686,D
ASV_172,T0_D_HOMO_3,5.274104964231766,D
ASV_172,T0_D_HOMO_4,5.2741049642317686,D
ASV_172,T0_D_HOMO_5,5.2741049642317686,D
ASV_172,T0_H_HOMO_1,5.2741049642317686,H
ASV_172,T0_H_HOMO_2,5.274104964231766,H
ASV_172,T0_H_HOMO_3,5.2741049642317686,H
ASV_172,T0_H_HOMO_4,5.2741049642317686,H
ASV_172,T0_H_HOMO_5,5.2741049642317686,H
ASV_175,T0_D_HOMO_1,5.274104964231766,D
ASV_175,T0_D_HOMO_2,5.2741049642317686,D
ASV_175,T0_D_HOMO_3,5.274104964231766,D
ASV_175,T0_D_HOMO_4,5.2741049642317686,D
ASV_175,T0_D_HOMO_5,5.2741049642317686,D
ASV_175,T0_H_HOMO_1,5.2741049642317686,H
ASV_175,T0_H_HOMO_2,5.274104964231766,H
ASV_175,T0_H_HOMO_3,5.2741049642317686,H
ASV_175,T0_H_HOMO_4,9.210744563650637,H
ASV_175,T0_H_HOMO_5,5.2741049642317686,H
ASV_177,T0_D_HOMO_1,5.274104964231766,D
ASV_177,T0_D_HOMO_2,5.2741049642317686,D
ASV_177,T0_D_HOMO_3,5.274104964231766,D
ASV_177,T0_D_HOMO_4,10.163973456142518,D
ASV_177,T0_D_HOMO_5,5.2741049642317686,D
ASV_177,T0_H_HOMO_1,9.601113462998503,H
ASV_177,T0_H_HOMO_2,5.274104964231766,H
ASV_177,T0_H_HOMO_3,5.2741049642317686,H
ASV_177,T0_H_HOMO_4,5.2741049642317686,H
ASV_177,T0_H_HOMO_5,11.788463584582201,H
ASV_178,T0_D_HOMO_1,5.274104964231766,D
ASV_178,T0_D_HOMO_2,5.2741049642317686,D
ASV_178,T0_D_HOMO_3,8.952104815138654,D
ASV_178,T0_D_HOMO_4,8.673190145594603,D
ASV_178,T0_D_HOMO_5,9.090074631596664,D
ASV_178,T0_H_HOMO_1,5.2741049642317686,H
ASV_178,T0_H_HOMO_2,5.274104964231766,H
ASV_178,T0_H_HOMO_3,5.2741049642317686,H
ASV_178,T0_H_HOMO_4,5.2741049642317686,H
ASV_178,T0_H_HOMO_5,5.2741049642317686,H
ASV_179,T0_D_HOMO_1,8.483364146302653,D
ASV_179,T0_D_HOMO_2,5.2741049642317686,D
ASV_179,T0_D_HOMO_3,5.274104964231766,D
ASV_179,T0_D_HOMO_4,5.2741049642317686,D
ASV_179,T0_D_HOMO_5,10.037925290556775,D
ASV_179,T0_H_HOMO_1,5.2741049642317686,H
ASV_179,T0_H_HOMO_2,5.274104964231766,H
ASV_179,T0_H_HOMO_3,5.2741049642317686,H
ASV_179,T0_H_HOMO_4,5.2741049642317686,H
ASV_179,T0_H_HOMO_5,5.2741049642317686,H
ASV_182,T0_D_HOMO_1,7.974360457581807,D
ASV_182,T0_D_HOMO_2,5.2741049642317686,D
ASV_182,T0_D_HOMO_3,5.274104964231766,D
ASV_182,T0_D_HOMO_4,5.2741049642317686,D
ASV_182,T0_D_HOMO_5,5.2741049642317686,D
ASV_182,T0_H_HOMO_1,5.2741049642317686,H
ASV_182,T0_H_HOMO_2,5.274104964231766,H
ASV_182,T0_H_HOMO_3,5.2741049642317686,H
ASV_182,T0_H_HOMO_4,5.2741049642317686,H
ASV_182,T0_H_HOMO_5,5.2741049642317686,H
ASV_183,T0_D_HOMO_1,5.274104964231766,D
ASV_183,T0_D_HOMO_2,7.405640071026286,D
ASV_183,T0_D_HOMO_3,7.576605417311576,D
ASV_183,T0_D_HOMO_4,8.673190145594603,D
ASV_183,T0_D_HOMO_5,9.640481188604285,D
ASV_183,T0_H_HOMO_1,5.2741049642317686,H
ASV_183,T0_H_HOMO_2,5.274104964231766,H
ASV_183,T0_H_HOMO_3,5.2741049642317686,H
ASV_183,T0_H_HOMO_4,5.2741049642317686,H
ASV_183,T0_H_HOMO_5,10.490016104962399,H
ASV_184,T0_D_HOMO_1,6.521906431675582,D
ASV_184,T0_D_HOMO_2,5.2741049642317686,D
ASV_184,T0_D_HOMO_3,5.274104964231766,D
ASV_184,T0_D_HOMO_4,5.2741049642317686,D
ASV_184,T0_D_HOMO_5,5.2741049642317686,D
ASV_184,T0_H_HOMO_1,5.2741049642317686,H
ASV_184,T0_H_HOMO_2,5.274104964231766,H
ASV_184,T0_H_HOMO_3,5.2741049642317686,H
ASV_184,T0_H_HOMO_4,5.2741049642317686,H
ASV_184,T0_H_HOMO_5,5.2741049642317686,H
ASV_185,T0_D_HOMO_1,10.47356551119601,D
ASV_185,T0_D_HOMO_2,9.13480356023074,D
ASV_185,T0_D_HOMO_3,11.180918701892862,D
ASV_185,T0_D_HOMO_4,10.881342316070032,D
ASV_185,T0_D_HOMO_5,10.34919343423235,D
ASV_185,T0_H_HOMO_1,5.2741049642317686,H
ASV_185,T0_H_HOMO_2,5.274104964231766,H
ASV_185,T0_H_HOMO_3,5.2741049642317686,H
ASV_185,T0_H_HOMO_4,5.2741049642317686,H
ASV_185,T0_H_HOMO_5,5.2741049642317686,H
ASV_186,T0_D_HOMO_1,5.274104964231766,D
ASV_186,T0_D_HOMO_2,5.2741049642317686,D
ASV_186,T0_D_HOMO_3,5.274104964231766,D
ASV_186,T0_D_HOMO_4,5.2741049642317686,D
ASV_186,T0_D_HOMO_5,5.2741049642317686,D
ASV_186,T0_H_HOMO_1,5.2741049642317686,H
ASV_186,T0_H_HOMO_2,8.732805932222362,H
ASV_186,T0_H_HOMO_3,8.833955919756578,H
ASV_186,T0_H_HOMO_4,5.2741049642317686,H
ASV_186,T0_H_HOMO_5,11.788463584582201,H
ASV_187,T0_D_HOMO_1,12.511098645426788,D
ASV_187,T0_D_HOMO_2,11.444401243670772,D
ASV_187,T0_D_HOMO_3,11.180918701892862,D
ASV_187,T0_D_HOMO_4,11.716125269398104,D
ASV_187,T0_D_HOMO_5,11.327634285060967,D
ASV_187,T0_H_HOMO_1,5.2741049642317686,H
ASV_187,T0_H_HOMO_2,5.274104964231766,H
ASV_187,T0_H_HOMO_3,5.2741049642317686,H
ASV_187,T0_H_HOMO_4,5.2741049642317686,H
ASV_187,T0_H_HOMO_5,5.2741049642317686,H
ASV_189,T0_D_HOMO_1,5.274104964231766,D
ASV_189,T0_D_HOMO_2,9.13480356023074,D
ASV_189,T0_D_HOMO_3,5.274104964231766,D
ASV_189,T0_D_HOMO_4,5.2741049642317686,D
ASV_189,T0_D_HOMO_5,5.2741049642317686,D
ASV_189,T0_H_HOMO_1,5.2741049642317686,H
ASV_189,T0_H_HOMO_2,5.274104964231766,H
ASV_189,T0_H_HOMO_3,5.2741049642317686,H
ASV_189,T0_H_HOMO_4,5.2741049642317686,H
ASV_189,T0_H_HOMO_5,10.490016104962399,H
ASV_190,T0_D_HOMO_1,9.156545052760169,D
ASV_190,T0_D_HOMO_2,5.2741049642317686,D
ASV_190,T0_D_HOMO_3,5.274104964231766,D
ASV_190,T0_D_HOMO_4,5.2741049642317686,D
ASV_190,T0_D_HOMO_5,5.2741049642317686,D
ASV_190,T0_H_HOMO_1,5.2741049642317686,H
ASV_190,T0_H_HOMO_2,5.274104964231766,H
ASV_190,T0_H_HOMO_3,5.2741049642317686,H
ASV_190,T0_H_HOMO_4,5.2741049642317686,H
ASV_190,T0_H_HOMO_5,5.2741049642317686,H
ASV_192,T0_D_HOMO_1,5.274104964231766,D
ASV_192,T0_D_HOMO_2,8.230843700796814,D
ASV_192,T0_D_HOMO_3,5.274104964231766,D
ASV_192,T0_D_HOMO_4,5.2741049642317686,D
ASV_192,T0_D_HOMO_5,5.2741049642317686,D
ASV_192,T0_H_HOMO_1,5.2741049642317686,H
ASV_192,T0_H_HOMO_2,5.274104964231766,H
ASV_192,T0_H_HOMO_3,8.736420583118424,H
ASV_192,T0_H_HOMO_4,5.2741049642317686,H
ASV_192,T0_H_HOMO_5,5.2741049642317686,H
ASV_193,T0_D_HOMO_1,7.180835899713946,D
ASV_193,T0_D_HOMO_2,10.084274449720484,D
ASV_193,T0_D_HOMO_3,10.294916577521528,D
ASV_193,T0_D_HOMO_4,12.002611761026525,D
ASV_193,T0_D_HOMO_5,11.178042624155841,D
ASV_193,T0_H_HOMO_1,6.316381714072866,H
ASV_193,T0_H_HOMO_2,5.274104964231766,H
ASV_193,T0_H_HOMO_3,5.2741049642317686,H
ASV_193,T0_H_HOMO_4,5.2741049642317686,H
ASV_193,T0_H_HOMO_5,11.788463584582201,H
ASV_196,T0_D_HOMO_1,5.274104964231766,D
ASV_196,T0_D_HOMO_2,8.230843700796814,D
ASV_196,T0_D_HOMO_3,8.422427458788517,D
ASV_196,T0_D_HOMO_4,5.2741049642317686,D
ASV_196,T0_D_HOMO_5,5.2741049642317686,D
ASV_196,T0_H_HOMO_1,6.915165569401055,H
ASV_196,T0_H_HOMO_2,5.274104964231766,H
ASV_196,T0_H_HOMO_3,9.440846674582152,H
ASV_196,T0_H_HOMO_4,5.2741049642317686,H
ASV_196,T0_H_HOMO_5,5.2741049642317686,H
ASV_198,T0_D_HOMO_1,8.483364146302653,D
ASV_198,T0_D_HOMO_2,7.405640071026286,D
ASV_198,T0_D_HOMO_3,7.576605417311576,D
ASV_198,T0_D_HOMO_4,5.2741049642317686,D
ASV_198,T0_D_HOMO_5,5.2741049642317686,D
ASV_198,T0_H_HOMO_1,5.2741049642317686,H
ASV_198,T0_H_HOMO_2,5.274104964231766,H
ASV_198,T0_H_HOMO_3,5.2741049642317686,H
ASV_198,T0_H_HOMO_4,5.2741049642317686,H
ASV_198,T0_H_HOMO_5,5.2741049642317686,H
ASV_201,T0_D_HOMO_1,5.274104964231766,D
ASV_201,T0_D_HOMO_2,5.2741049642317686,D
ASV_201,T0_D_HOMO_3,5.274104964231766,D
ASV_201,T0_D_HOMO_4,5.2741049642317686,D
ASV_201,T0_D_HOMO_5,5.2741049642317686,D
ASV_201,T0_H_HOMO_1,6.915165569401055,H
ASV_201,T0_H_HOMO_2,5.274104964231766,H
ASV_201,T0_H_HOMO_3,5.2741049642317686,H
ASV_201,T0_H_HOMO_4,5.2741049642317686,H
ASV_201,T0_H_HOMO_5,5.2741049642317686,H
ASV_203,T0_D_HOMO_1,14.84113063379417,D
ASV_203,T0_D_HOMO_2,11.999803591540914,D
ASV_203,T0_D_HOMO_3,12.168845223709834,D
ASV_203,T0_D_HOMO_4,12.6258332809949,D
ASV_203,T0_D_HOMO_5,13.077754475614858,D
ASV_203,T0_H_HOMO_1,5.2741049642317686,H
ASV_203,T0_H_HOMO_2,5.274104964231766,H
ASV_203,T0_H_HOMO_3,5.2741049642317686,H
ASV_203,T0_H_HOMO_4,7.123013659021089,H
ASV_203,T0_H_HOMO_5,5.2741049642317686,H
ASV_207,T0_D_HOMO_1,6.521906431675582,D
ASV_207,T0_D_HOMO_2,7.405640071026286,D
ASV_207,T0_D_HOMO_3,5.274104964231766,D
ASV_207,T0_D_HOMO_4,5.2741049642317686,D
ASV_207,T0_D_HOMO_5,5.2741049642317686,D
ASV_207,T0_H_HOMO_1,5.2741049642317686,H
ASV_207,T0_H_HOMO_2,5.274104964231766,H
ASV_207,T0_H_HOMO_3,5.2741049642317686,H
ASV_207,T0_H_HOMO_4,5.2741049642317686,H
ASV_207,T0_H_HOMO_5,5.2741049642317686,H
ASV_210,T0_D_HOMO_1,9.156545052760169,D
ASV_210,T0_D_HOMO_2,7.405640071026286,D
ASV_210,T0_D_HOMO_3,8.422427458788517,D
ASV_210,T0_D_HOMO_4,5.2741049642317686,D
ASV_210,T0_D_HOMO_5,5.2741049642317686,D
ASV_210,T0_H_HOMO_1,5.2741049642317686,H
ASV_210,T0_H_HOMO_2,5.274104964231766,H
ASV_210,T0_H_HOMO_3,5.2741049642317686,H
ASV_210,T0_H_HOMO_4,5.2741049642317686,H
ASV_210,T0_H_HOMO_5,5.2741049642317686,H
ASV_213,T0_D_HOMO_1,8.483364146302653,D
ASV_213,T0_D_HOMO_2,7.405640071026286,D
ASV_213,T0_D_HOMO_3,5.274104964231766,D
ASV_213,T0_D_HOMO_4,5.2741049642317686,D
ASV_213,T0_D_HOMO_5,5.2741049642317686,D
ASV_213,T0_H_HOMO_1,5.2741049642317686,H
ASV_213,T0_H_HOMO_2,5.274104964231766,H
ASV_213,T0_H_HOMO_3,5.2741049642317686,H
ASV_213,T0_H_HOMO_4,5.2741049642317686,H
ASV_213,T0_H_HOMO_5,5.2741049642317686,H
ASV_215,T0_D_HOMO_1,5.274104964231766,D
ASV_215,T0_D_HOMO_2,5.2741049642317686,D
ASV_215,T0_D_HOMO_3,5.274104964231766,D
ASV_215,T0_D_HOMO_4,9.603138373681155,D
ASV_215,T0_D_HOMO_5,5.2741049642317686,D
ASV_215,T0_H_HOMO_1,5.2741049642317686,H
ASV_215,T0_H_HOMO_2,5.274104964231766,H
ASV_215,T0_H_HOMO_3,5.2741049642317686,H
ASV_215,T0_H_HOMO_4,5.2741049642317686,H
ASV_215,T0_H_HOMO_5,5.2741049642317686,H
ASV_216,T0_D_HOMO_1,9.285128000060658,D
ASV_216,T0_D_HOMO_2,5.2741049642317686,D
ASV_216,T0_D_HOMO_3,8.422427458788517,D
ASV_216,T0_D_HOMO_4,5.2741049642317686,D
ASV_216,T0_D_HOMO_5,5.2741049642317686,D
ASV_216,T0_H_HOMO_1,5.2741049642317686,H
ASV_216,T0_H_HOMO_2,5.274104964231766,H
ASV_216,T0_H_HOMO_3,5.2741049642317686,H
ASV_216,T0_H_HOMO_4,5.2741049642317686,H
ASV_216,T0_H_HOMO_5,5.2741049642317686,H
ASV_217,T0_D_HOMO_1,5.274104964231766,D
ASV_217,T0_D_HOMO_2,5.2741049642317686,D
ASV_217,T0_D_HOMO_3,5.274104964231766,D
ASV_217,T0_D_HOMO_4,5.2741049642317686,D
ASV_217,T0_D_HOMO_5,5.2741049642317686,D
ASV_217,T0_H_HOMO_1,5.2741049642317686,H
ASV_217,T0_H_HOMO_2,8.360858649842816,H
ASV_217,T0_H_HOMO_3,5.2741049642317686,H
ASV_217,T0_H_HOMO_4,5.2741049642317686,H
ASV_217,T0_H_HOMO_5,9.528320681139943,H
ASV_222,T0_D_HOMO_1,5.274104964231766,D
ASV_222,T0_D_HOMO_2,5.2741049642317686,D
ASV_222,T0_D_HOMO_3,5.274104964231766,D
ASV_222,T0_D_HOMO_4,5.2741049642317686,D
ASV_222,T0_D_HOMO_5,5.2741049642317686,D
ASV_222,T0_H_HOMO_1,5.2741049642317686,H
ASV_222,T0_H_HOMO_2,5.274104964231766,H
ASV_222,T0_H_HOMO_3,5.2741049642317686,H
ASV_222,T0_H_HOMO_4,5.2741049642317686,H
ASV_222,T0_H_HOMO_5,5.2741049642317686,H
ASV_232,T0_D_HOMO_1,5.274104964231766,D
ASV_232,T0_D_HOMO_2,5.2741049642317686,D
ASV_232,T0_D_HOMO_3,5.274104964231766,D
ASV_232,T0_D_HOMO_4,5.2741049642317686,D
ASV_232,T0_D_HOMO_5,5.2741049642317686,D
ASV_232,T0_H_HOMO_1,5.2741049642317686,H
ASV_232,T0_H_HOMO_2,11.317707528683282,H
ASV_232,T0_H_HOMO_3,10.266735559528195,H
ASV_232,T0_H_HOMO_4,11.201345952467488,H
ASV_232,T0_H_HOMO_5,11.061981027519302,H
ASV_233,T0_D_HOMO_1,5.274104964231766,D
ASV_233,T0_D_HOMO_2,7.405640071026286,D
ASV_233,T0_D_HOMO_3,7.576605417311576,D
ASV_233,T0_D_HOMO_4,5.2741049642317686,D
ASV_233,T0_D_HOMO_5,5.2741049642317686,D
ASV_233,T0_H_HOMO_1,8.935652456566865,H
ASV_233,T0_H_HOMO_2,5.274104964231766,H
ASV_233,T0_H_HOMO_3,8.736420583118424,H
ASV_233,T0_H_HOMO_4,8.412727420473509,H
ASV_233,T0_H_HOMO_5,10.490016104962399,H
ASV_234,T0_D_HOMO_1,10.892277176097789,D
ASV_234,T0_D_HOMO_2,11.144252455600391,D
ASV_234,T0_D_HOMO_3,10.459895496210757,D
ASV_234,T0_D_HOMO_4,10.163973456142518,D
ASV_234,T0_D_HOMO_5,11.587043967721225,D
ASV_234,T0_H_HOMO_1,5.2741049642317686,H
