sample_id,time,exposure,tank,genotype,final_disease_state,disease_state,asv_names,value,fragment_id,D,H,T3,T7,Class,Order,Family,Genus,Species
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_750,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_755,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_759,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_764,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,AB1,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_765,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_770,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_783,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,lacuscaerulensis
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_788,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Oleiphilus,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_794,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_800,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_802,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Aestuariibacter,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_817,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_820,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_824,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Francisellales,Francisellaceae,[Caedibacter] taeniospiralis group,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_836,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_852,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_856,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_859,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade CHAB-I-5 lineage,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_871,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_920,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_921,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Ferrimonas,futtsuensis
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_925,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_926,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,coralli
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_952,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_953,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_965,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Francisellales,Francisellaceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_972,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_995,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1043,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1064,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1072,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Thalassolituus,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1079,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1099,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1131,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tropicibacter,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1140,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1147,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1172,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1187,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,mediterraneus
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1193,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,atlantica
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1194,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Chlamydiae,Chlamydiales,Simkaniaceae,Candidatus Fritschea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1208,8.396797415950262,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1227,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1230,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,lutea
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1239,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1246,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1278,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tropicibacter,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1318,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1325,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1337,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1349,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1350,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Francisellales,Francisellaceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1374,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1384,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1394,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,mediterraneus
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1425,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,mediterraneus
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1428,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1429,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1444,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1483,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1494,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1495,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1550,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1552,7.870507774168026,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Cohaesibacter,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1599,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1600,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Algimonas,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1618,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1620,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,gracilis
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1621,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,coralli
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1622,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Anaerolineae,SBR1031,A4b,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1634,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1656,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1658,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1675,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1693,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1695,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1718,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1719,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,lacuscaerulensis
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1747,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1798,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1799,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroserpens,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1801,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1803,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1829,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1854,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Campylobacteria,Campylobacterales,Arcobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1877,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1901,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1904,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1906,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1927,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,isoporae
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1956,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1958,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_1959,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2107,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2109,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2110,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2111,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,pomeroyi
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2112,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2113,7.870507774168026,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2142,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2145,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2178,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2181,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2184,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2219,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2259,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2298,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2299,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2302,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2335,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2371,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2538,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2542,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,ethanolicus
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2591,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,coralli
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2695,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2763,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_2893,7.033438502322859,HH5K1H,TRUE,TRUE,TRUE,TRUE,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_3292,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,NA
T3_H_H5_K1,T3,H,H5,K1,H,H,ASV_3685,7.033438502322859,HH5K1H,TRUE,FALSE,TRUE,TRUE,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,phyci
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_1,18.881788639921975,HH5M1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_2,18.874347168612005,HH5M1H,TRUE,TRUE,TRUE,TRUE,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2,NA
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_3,7.033438502322859,HH5M1H,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_4,12.45077094696134,HH5M1H,TRUE,FALSE,TRUE,TRUE,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,NA
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_5,16.27607001407095,HH5M1H,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,NA
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_6,7.033438502322859,HH5M1H,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,NA
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_7,7.033438502322859,HH5M1H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_8,13.914330398710907,HH5M1H,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,mediterranea
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_9,7.848038769578718,HH5M1H,TRUE,FALSE,TRUE,TRUE,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Coraliomargarita,NA
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_10,12.525644994065136,HH5M1H,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Oleiphilus,NA
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_11,7.848038769578718,HH5M1H,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,NA
T3_H_H5_M1,T3,H,H5,M1,H,H,ASV_12,7.033438502322859,HH5M1H,TRUE,TRUE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
